classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
1,1,8,3,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,1,0,22,2,7,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0
0,1,0,20,2,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,0,39,3,5,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,7,2,7,2,0,0,0,1,0,1,0
0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,44,3,7,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,3,0,5,1,0,1,1,1,1,0,0
0,1,0,15,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
1,1,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,1
0,1,0,24,2,3,1,0,0,1,1,1,1,1,0,0,0,1,2,0,0,7,2,7,2,0,0,0,0,0,1,0
1,1,3,12,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,1,0,14,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,5,2,0,1,0,0,1,0,1
0,1,0,19,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
1,1,0,15,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,5,0,1,0,0,1,0,0,0
1,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,1,1,0,0,1,1,0,0
0,1,0,39,3,3,1,1,0,0,0,1,1,3,0,0,0,5,2,0,0,7,2,0,0,0,0,0,0,0,0,0
0,1,0,6,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,5,13,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,0,0,1,0,0,0,0,0,0
1,1,0,11,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,25,2,3,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,7,1,5,2,1,0,0,0,0,1,0
0,1,0,5,1,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0
0,1,0,8,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0
1,1,0,17,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,2,3,1,1,1,0,0,0,0,0
0,1,0,5,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,36,2,3,1,0,0,1,0,1,1,1,0,0,0,3,2,0,0,7,2,0,0,0,0,0,0,0,0,0
0,1,0,19,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,1,1,1,1,0,0
1,1,0,34,2,7,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,7,2,0,0,0,0,0,1,0,0,0
0,1,0,14,2,5,1,0,0,1,1,0,1,1,1,0,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0
0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,0,10,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,1,0,0
1,1,0,9,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
1,1,0,19,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0
0,1,0,4,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,1,0,7,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,1,0,31,2,3,1,0,0,1,0,1,1,1,0,0,0,5,0,0,0,7,2,3,0,0,1,0,0,0,0,0
1,1,0,5,2,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,1,3,9,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,18,2,7,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
0,1,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,1,0,0
0,1,3,7,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,14,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,5,0,1,1,0,0,0,0,0
0,1,0,54,3,5,1,1,0,1,1,1,1,3,0,0,0,5,1,0,0,7,2,0,0,0,0,0,1,0,0,0
0,1,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,19,2,3,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0
0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,10,1,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,1,11,46,3,7,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,7,2,7,2,0,1,0,1,0,0,0
0,1,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0
0,1,0,11,1,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0
0,1,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0
1,1,11,32,2,3,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,7,2,3,2,0,1,0,0,0,0,0
0,1,0,5,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,1,0,17,2,3,0,0,0,1,1,1,1,3,0,0,0,1,1,0,0,7,0,7,2,0,0,0,1,0,1,0
0,1,13,42,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,2,5,0,0,1,0,0,1,0,0
1,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,1,0,0,1,1,0,0
1,1,8,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0
0,1,0,5,1,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,1,11,28,2,5,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,7,2,7,2,0,0,0,0,0,0,0
0,1,0,5,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0
0,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,1,0,16,2,7,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,3,0,3,1,0,0,0,0,0,0,0
1,1,0,21,2,7,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,1,5,2,0,1,0,0,1,0,0
1,1,0,9,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0
0,1,0,18,2,3,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0
1,1,0,35,3,5,1,0,0,0,0,1,1,1,0,0,0,3,1,0,0,7,2,7,2,0,0,0,0,0,0,0
1,1,0,13,2,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,3,0,1,1,0,0,1,0,0
0,1,0,50,4,3,1,1,0,0,1,1,1,1,2,0,0,5,1,0,0,7,1,0,0,0,0,0,0,0,1,0
0,1,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,33,3,5,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,5,2,0,0,0,0,0,1,0,1,0
1,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0
0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,33,2,3,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,7,1,5,1,0,1,0,0,0,0,0
0,1,0,15,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
1,1,0,20,2,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1,3,0,1,0,0,1,0,0,0
1,1,0,24,2,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
0,1,0,3,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,6,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,1,0,0
1,1,1,8,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,1,3,1,1,0,0,0,0,0,0
1,1,3,11,2,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,8,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,0,24,2,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
0,1,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,1,0,0,0,1,0,0
1,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0
0,1,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,1,12,39,3,7,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,18,31,2,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,5,1,1,1,0,0,0,0,0
1,1,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,1,0,0
0,1,12,25,2,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,5,0,5,2,0,0,0,0,0,0,0
0,1,0,8,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,0,18,2,7,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,7,2,7,2,0,1,0,0,0,0,0
0,1,0,40,3,7,1,0,0,0,1,1,1,1,1,0,0,5,2,0,0,7,2,7,2,0,0,0,0,0,0,0
1,1,18,23,2,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,7,1,1,1,0,0,0,0,0
0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,19,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,2,0,0,0,1,1,1,1,0,0
0,1,0,8,1,7,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,20,2,7,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,0,7,2,1,0,0,0,0,0,0
0,1,0,18,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,5,2,0,0,0,1,0,0,0
1,1,17,48,3,7,0,0,0,1,0,0,0,3,0,0,0,3,1,0,0,3,1,0,0,0,1,0,0,1,0,0
0,1,0,18,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1,3,1,1,1,0,0,0,0,0
0,1,0,2,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,1,0,13,1,3,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
1,1,0,6,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,2,0,0,1,0,0,1,0,0,0
1,1,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
1,1,0,19,1,3,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,5,1,0,0,0,0,0,0,0,0,0
1,1,8,8,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0
0,1,0,24,2,7,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0
1,1,0,6,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,0,69,4,5,1,1,1,0,1,1,1,1,1,0,0,3,2,0,0,7,2,7,2,0,0,0,0,0,0,0
0,1,3,8,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,6,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1,1,0,10,1,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,8,10,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,1,0,8,1,5,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,1,0,11,1,5,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,37,2,5,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,0,17,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0
1,1,0,22,2,5,1,0,0,1,1,1,1,1,0,0,0,3,1,0,0,7,1,0,0,0,0,0,1,0,0,0
0,1,0,11,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,1
0,1,0,19,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,1,0,0,1,1,0,0,1,0,0
0,1,0,16,2,7,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
0,1,0,5,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0
1,1,0,11,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,0
0,1,0,6,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0
0,1,0,9,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0
1,1,12,13,2,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,0,0
0,1,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,1,0,37,3,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,2,0,0,1,1,0,0,0,0,0
1,1,0,19,2,7,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,1,0,11,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0
0,1,13,31,3,3,0,0,0,0,0,0,1,3,0,0,0,3,1,0,0,7,1,0,0,0,0,0,1,0,0,0
1,1,0,29,2,3,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,7,1,5,1,0,1,0,1,0,0,0
1,1,14,47,3,3,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,7,1,7,2,1,1,0,0,0,0,0
1,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,11,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0
0,1,0,4,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,0,80,5,7,1,0,0,0,0,0,1,1,0,0,0,5,1,0,0,7,1,5,2,0,1,0,0,0,0,0
0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
1,1,0,28,2,3,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,7,2,0,0,0,0,0,1,0,0,0
1,1,0,8,1,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,1,0,33,2,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,7,2,0,0,0,1,0,0,0
0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,1,0,19,1,7,0,0,0,1,1,1,1,1,1,0,0,3,2,0,0,7,2,0,0,0,0,0,0,0,1,0
0,1,0,5,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,1,0,84,4,7,1,1,0,1,1,1,1,1,2,0,0,5,2,5,2,7,2,5,2,0,0,0,0,0,0,0
0,1,0,42,3,3,0,0,0,0,0,1,1,1,0,0,0,7,1,0,0,7,1,5,2,0,1,1,1,0,0,0
0,1,0,18,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,1,0,0,1,0,0,0
1,1,8,6,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
1,1,0,11,1,7,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0
0,1,0,9,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0
0,1,0,14,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
1,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,30,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,2,5,1,1,1,0,0,0,0,0
0,1,0,17,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,3,2,0,0,0,1,1,0,1
0,1,7,7,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0
1,1,0,16,2,3,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,7,1,0,0,0,0,0,1,0,0,0
1,1,0,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,1
0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0
1,1,0,9,2,7,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,3,0,3,0,0,1,0,0,0,0,0
1,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0
1,1,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,1,8,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0
1,1,0,52,3,3,1,1,0,1,1,1,1,3,1,0,0,5,1,0,0,7,2,5,0,0,0,0,0,0,1,0
1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,18,2,7,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,7,1,0,0,1,1,0,1,0,0,0
0,1,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0
1,1,0,4,2,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,1,0,11,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,1,0,0,1,1,0,0
1,1,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0
0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,19,2,5,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,7,2,0,0,0,1,0,0,0,0,0
1,1,0,70,3,5,1,1,0,1,1,1,1,1,0,0,0,3,0,0,0,7,2,7,2,0,0,0,1,0,1,0
0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,16,2,7,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,7,1,7,2,0,0,0,0,0,0,0
1,1,0,14,1,3,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,5,1,0,0,1,0,0,1,0,1,0
1,1,0,56,3,3,1,1,0,0,1,1,1,1,1,0,0,3,2,0,0,7,2,7,2,0,0,0,0,0,1,0
0,1,0,37,3,5,0,0,0,0,0,1,1,1,0,0,0,5,0,0,0,7,2,3,0,0,1,0,0,0,0,0
0,1,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,1,0,8,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,1,0,0,1,0,0,0
1,1,0,56,3,7,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,5,1,3,1,1,0,0,0,0,0,0
0,1,0,14,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
0,1,0,7,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,1,0,11,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,1,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
1,1,0,38,2,7,1,0,0,0,1,1,1,1,0,0,0,5,2,0,0,7,2,0,0,1,0,0,1,0,0,0
1,1,0,6,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,0
1,1,0,11,1,7,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,3,0,3,2,0,1,0,0,0,0,0
0,1,0,13,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,5,1,0,0,1,1,1,1,1,0,1
1,1,0,257,9,3,1,1,0,1,0,0,0,3,0,3,1,7,0,5,2,7,1,7,1,1,0,0,1,0,0,0
0,1,0,5,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,0,0,1,0,0,0,1,0,0
1,1,0,11,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,1,0,0,0
1,1,0,87,4,3,1,1,0,0,1,1,1,1,0,0,0,5,2,5,2,7,2,7,2,0,1,0,0,0,1,0
1,1,0,13,1,3,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,1,0
0,1,0,71,4,7,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,7,0,7,2,0,0,0,1,0,0,0
1,1,0,97,5,7,0,0,1,0,1,1,1,1,0,0,0,5,0,0,0,7,0,7,2,0,0,0,0,0,0,0
0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,1,0,0,1,1,0,0
0,1,0,79,5,3,1,1,0,0,1,1,1,3,1,0,0,3,0,3,1,5,1,5,2,0,1,0,0,0,1,0
0,1,0,45,2,7,1,0,1,1,0,0,1,1,0,0,0,5,1,0,0,7,1,0,0,0,1,0,0,0,0,0
0,1,0,13,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,1,13,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,1,1,0,0,1,0,0,0
0,1,0,5,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,1,0,13,2,5,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0
1,1,0,40,2,7,1,0,0,1,1,1,1,1,0,0,0,3,0,0,0,7,2,7,2,0,1,0,0,0,0,0
0,1,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0
0,1,0,7,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0
1,1,0,8,1,3,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0
